Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income,Sewage Company,Travel To Work Area,ITL level 2,ITL level 3
OX1 9SX,Yes,51.751287,-1.258035,451316,206104,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2005-02-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.869033,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+GQ,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9SY,Yes,51.751287,-1.258035,451316,206104,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2005-02-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.869033,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+GQ,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9SZ,Yes,51.751287,-1.258035,451316,206104,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2005-02-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.869033,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+GQ,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9TA,Yes,51.751287,-1.258035,451316,206104,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2005-02-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.869033,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+GQ,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9TB,Yes,51.751287,-1.258035,451316,206104,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2005-02-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.869033,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+GQ,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9TD,Yes,51.751287,-1.258035,451316,206104,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2005-02-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.869033,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+GQ,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9TE,Yes,51.751287,-1.258035,451316,206104,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2005-02-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.869033,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+GQ,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9TF,Yes,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2019-05-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9TG,Yes,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2019-05-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9TH,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2020-08-01,2021-07-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9TJ,Yes,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2019-06-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9TL,Yes,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2019-07-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9TN,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2019-09-01,2020-04-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9TP,Yes,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2021-04-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9TQ,Yes,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2019-11-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9TR,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2019-11-01,2020-12-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9TS,Yes,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2019-11-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9TT,Yes,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2019-12-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9TU,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2019-12-01,2020-07-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9TW,Yes,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2020-01-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9TX,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2020-02-01,2020-09-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9TY,Yes,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2020-02-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9TZ,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2020-04-01,2020-11-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9UA,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2020-04-01,2021-06-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9UB,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2020-05-01,2020-11-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9UD,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2020-05-01,2021-02-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9UE,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2020-05-01,2020-12-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9UF,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2020-05-01,2020-11-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9UG,Yes,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2020-06-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9UH,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2020-07-01,2020-11-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9UJ,Yes,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2020-07-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9UL,Yes,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2020-08-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9UN,Yes,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2020-10-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9UP,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2020-11-01,2021-04-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9UQ,Yes,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2020-10-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9UR,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2020-12-01,2021-02-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9US,Yes,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2021-05-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9UT,Yes,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2021-06-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9UX,Yes,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2020-04-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9UZ,Yes,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2020-04-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9WA,Yes,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2020-04-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
